train_loss,val_loss
534671161654.30304,938077888.0
16454614357.333334,63260307.88888889
6839848758.30303,154924624.8888889
4508528876.606061,340231776.4444444
2322932410.181818,330908912.6666667
2047426560.0,227592095.55555555
1228125113.2121212,143129345.7777778
953483288.2424242,185529061.1111111
631014704.969697,312615458.6666667
407157120.0,235250865.7777778
306023934.7878788,229980025.7777778
275063911.27272725,112818308.8888889
202236059.3939394,46936656.38888889
161952103.75757575,52323828.73611111
129733259.48484848,41514800.916666664
118972027.03030303,70012278.66666667
81313786.48484848,53223346.0
65983722.21212121,71012606.8888889
63033289.36363637,102028253.77777778
58139810.43939394,115187891.1111111
38590167.621212125,111716247.55555555
44980113.88636363,72709889.33333333
51182381.52272727,36647129.333333336
30310745.454545453,13263782.888888888
28003877.367424242,9376178.736111112
30579526.742424242,12316729.583333334
26781779.255681816,16655686.888888888
17333277.674242426,17064720.444444444
15890032.090909092,8911673.305555556
17552407.28787879,10713689.972222222
16019797.898200758,4186932.2430555555
9261954.732954545,4839274.319444444
16737756.020833334,4397137.493055556
6739945.136363637,3761168.1458333335
10055153.209280303,4397960.236111111
11557785.401988637,4550904.225694444
14330341.889204545,11537509.416666666
9170599.933001895,4036538.1041666665
5232871.937736742,4704669.527777778
2975705.851799242,3702866.6666666665
6864461.080492424,4459482.625
3061944.266098485,4039724.6666666665
5066547.401041667,6269163.694444444
16583743.844223484,8372095.347222222
6326539.879024621,8240259.486111111
3693371.6118607954,5981031.930555556
3428558.406723485,5050427.125
7609908.041903409,5134362.138888889
1581030.3803267046,3991512.3958333335
3472872.6041666665,1629897.654513889
12388595.435842803,3544074.96875
4590753.014559659,2893096.4817708335
6729158.453361742,2644765.732638889
5291823.079782197,1323934.7960069445
2097353.424597538,447396.1963704427
964154.5910570549,410173.3576388889
325474.4745501894,296375.1184353299
1888952.8636955493,498422.0856781006
1057291.1474313447,746788.5807291666
1285166.387976444,508239.5085449219
3821322.7146366006,1105447.6006944445
1185031.242483428,1191843.1197916667
1132261.4831468987,726237.9147135416
737387.7700713186,262693.6769680447
2265046.2016749526,167508.59711371528
3394034.7958762427,54288.661241319445
776164.4647105824,36811.66579861111
6255439.437292851,1359223.7421875
1981612.8338068181,978642.58984375
2794661.30859375,225294.85546875
2209409.5879794033,62684.15803697374
332459.9622599284,40919.21089511448
1285433.3767052852,39239.214952256945
77904.41952237216,49270.126444498695
285808.5968720407,54419.632432725695
648742.1137399385,15429.4716796875
456620.0629512902,13954.39501953125
954449.6965406013,53419.723307291664
200734.21040852866,6174.953325059679
1041060.6809969816,8774.271755642361
546174.3159383138,1181.1602918836807
539509.3366625237,1975.7396511501736
677116.1018140388,25721.632866753473
2482046.995901397,32980.33224826389
464776.7905069987,3128.486423068576
289574.2558334813,2195.7699517144097
108807.98014137962,462.21843013498517
903173.9684818152,9393.112847222223
164149.82194750238,1341.2495240105522
104124.91855320786,3394.0027058919272
310158.46298310254,20626.47630988227
1017800.475016276,22881.22677951389
51268.16706986861,5878.157809787326
3914601.364316998,677808.0462239584
855079.7726680872,1256218.4644097222
212312.3368400805,928583.0217013889
1360878.8298367588,1091816.8524305555
537184.3379516602,330574.6647406684
13902.71556969845,245159.02684868706
104327.26439828584,146568.91689724394
