epoch,direction_pred_1d_accuracy,direction_pred_1d_loss,learning_rate,loss,price_pred_1d_loss,price_pred_1d_mae,val_direction_pred_1d_accuracy,val_direction_pred_1d_loss,val_loss,val_price_pred_1d_loss,val_price_pred_1d_mae
0,0.5094696879386902,0.7000102996826172,9.999999747378752e-05,1.4662877321243286,0.06626712530851364,0.20000532269477844,0.5833333134651184,0.6855102777481079,2.1203670501708984,0.6887804269790649,0.1386478841304779
1,0.5047348737716675,0.6973273754119873,9.999999747378752e-05,1.4376628398895264,0.04300811514258385,0.16548331081867218,0.5833333134651184,0.6830702424049377,2.1162211894989014,0.690177857875824,0.12586228549480438
2,0.5056818127632141,0.6978492736816406,9.999999747378752e-05,1.4266538619995117,0.030955234542489052,0.13920341432094574,0.5833333134651184,0.6832711100578308,2.1152639389038086,0.6889499425888062,0.14222532510757446
3,0.5255681872367859,0.6929423213005066,9.999999747378752e-05,1.4115409851074219,0.025656282901763916,0.12594018876552582,0.5833333134651184,0.6840053200721741,2.124638319015503,0.6959840655326843,0.1230112686753273
4,0.5160984992980957,0.6926732063293457,9.999999747378752e-05,1.4066989421844482,0.021352598443627357,0.1127919852733612,0.5833333134651184,0.6861083507537842,2.125131368637085,0.6918090581893921,0.1224236786365509
5,0.5056818127632141,0.6947986483573914,9.999999747378752e-05,1.4081945419311523,0.018597273156046867,0.10473703593015671,0.5833333134651184,0.6858606934547424,2.124032974243164,0.6913785338401794,0.12401365488767624
6,0.4962121248245239,0.6956234574317932,9.999999747378752e-05,1.408843755722046,0.01759674958884716,0.10045908391475677,0.5833333134651184,0.6834109425544739,2.1205124855041504,0.6935151815414429,0.12005960941314697
7,0.5274621248245239,0.6912855505943298,9.999999747378752e-05,1.4013638496398926,0.018792428076267242,0.10450152307748795,0.5833333134651184,0.6853339672088623,2.1240711212158203,0.6925323009490967,0.12084504216909409
8,0.5492424368858337,0.6920864582061768,9.999999747378752e-05,1.4004217386245728,0.01624886505305767,0.09693669527769089,0.5833333134651184,0.686529278755188,2.1268975734710693,0.6925913691520691,0.12100249528884888
9,0.5113636255264282,0.6918606758117676,9.999999747378752e-05,1.3977903127670288,0.014068846590816975,0.08994372934103012,0.5833333134651184,0.6879213452339172,2.135725975036621,0.6978829503059387,0.12397412210702896
10,0.5321969985961914,0.6909048557281494,9.999999747378752e-05,1.3962491750717163,0.014439670369029045,0.08778725564479828,0.5833333134651184,0.6844865083694458,2.123485565185547,0.6938602328300476,0.11981724947690964
11,0.5217803120613098,0.6938134431838989,9.999999747378752e-05,1.3994545936584473,0.011827611364424229,0.0802951529622078,0.5833333134651184,0.6873950362205505,2.1312859058380127,0.6948297023773193,0.11973152309656143
12,0.5198863744735718,0.6920320391654968,9.999999747378752e-05,1.3958358764648438,0.011771772988140583,0.08022093772888184,0.5833333134651184,0.687076985836029,2.1294074058532715,0.6938126683235168,0.11991288512945175
13,0.5198863744735718,0.6929331421852112,4.999999873689376e-05,1.3972887992858887,0.011422276496887207,0.07912088185548782,0.5833333134651184,0.685874879360199,2.1268417835235596,0.6939988136291504,0.1197529062628746
14,0.5246211886405945,0.6935487985610962,4.999999873689376e-05,1.3988758325576782,0.011777921579778194,0.07854175567626953,0.5833333134651184,0.6854932308197021,2.1249117851257324,0.6930265426635742,0.1209290623664856
15,0.5369318127632141,0.6907385587692261,4.999999873689376e-05,1.3928221464157104,0.011345219798386097,0.07830386608839035,0.5833333134651184,0.6848136186599731,2.1223833560943604,0.6921871900558472,0.1238839253783226
16,0.5397727489471436,0.6899906396865845,4.999999873689376e-05,1.3914697170257568,0.011488530784845352,0.07607479393482208,0.5833333134651184,0.6849742531776428,2.124326229095459,0.6936072707176208,0.11982717365026474
17,0.5397727489471436,0.6883344054222107,4.999999873689376e-05,1.3879567384719849,0.011288032867014408,0.07726854830980301,0.5833333134651184,0.6846255660057068,2.126124620437622,0.6960809230804443,0.12153439223766327
