train_loss,val_loss
9368267831.272728,272623780.0
210177111.87878788,49846806.44444445
100235454.3030303,62132984.527777776
61001245.696969695,21378049.958333332
50006438.96969697,14449594.430555556
35362614.78787879,2554341.7256944445
21020550.227272727,5976348.506944444
13661121.969696969,15324981.493055556
9782571.469696969,7531100.840277778
7584857.401515151,7499694.010416667
4632011.174242424,14363881.659722222
4259497.185606061,17459841.741319444
4356664.5,10646799.690972222
2456700.3920454546,5128746.815538194
2316875.7821969697,7885969.041666667
1705245.8958333333,13607206.17578125
1811500.1704545454,6180347.673611111
1082717.3892045454,53907122.30555555
843831.4886363636,22227403.915798612
755387.6410984849,1556892.267361111
604726.8731060605,334649.79058159725
422921.8985558712,2201884.1199544272
659690.1065340909,8367254.098958333
387010.5107717803,943871.447265625
273626.1818181818,1295257.2611762153
333610.2264441288,100654.03407118056
288111.36766098486,97163.77406141494
400384.7740885417,351421.01019965275
248561.38396661932,231019.7193060981
188348.64814157196,361272.0514424642
196101.41246448865,2683578.22265625
127626.46957859848,83150.75637478298
71287.18786991003,110652.58477952745
100133.59968335701,131239.65568033853
228602.07984138257,1817220.1508246528
81882.671875,23735.60503133138
78349.38461766098,78686.10815768772
101047.6172688802,3898.3908462524414
68248.65764825995,64334.78698730469
78233.72573020241,311413.3120422363
182209.58185369318,28039.130805121527
122211.69686982126,101954.57683139377
48866.78642134233,23999.199484931098
51341.66422895952,33497.00850931803
133481.2394131747,1522923.3375651042
45482.617620294746,1770622.5511067708
79824.74003092448,30128.913887871637
11526.95361328125,25165.92082426283
90325.4579930161,1153.5607727898491
61246.09698301373,2729.9160512288413
126308.90095011394,1557.7212685479058
94036.93510668205,1195.159765455458
32173.69627981475,2424.685082329644
21676.54899735884,12899.767458809747
13599.322419137665,26612.554581536187
7701.721016623757,32546.954415533277
51561.17878029563,789.9663013882107
28703.527478767162,1156.7417072719998
6085.814583055901,1127.8003438313801
8701.015316125118,1114.4342647128635
30117.985101873226,988.2158868577745
21136.919170495235,1977.2009175618489
110210.84458599669,1343.8180686102974
22732.95727446585,1440.1098166571724
26637.47381406842,1170.7872840033638
58497.25352316192,249.95318031311035
53977.84191235629,230.7980653974745
23543.091694918545,127.89029036627875
105912.0430353338,357.8865968916151
35114.542850378784,877.4611655341255
10731.042358398438,844.2803039550781
14036.229444099195,734.4279327392578
7293.350307233406,749.9118016560873
1679.8184437607274,619.2555124494764
3372.1537110299773,588.3497036827935
3151.101667461973,412.3948408762614
1798.306411743164,357.3908756044176
26132.140687769108,207.48170820871988
7525.895783395478,196.0248647265964
9180.61406545928,242.4661480585734
7856.387460188432,191.5285988913642
17611.74355732311,292.4417796664768
103448.8535196709,135.1393550766839
