epoch,direction_pred_30d_accuracy,direction_pred_30d_loss,learning_rate,loss,price_pred_30d_loss,price_pred_30d_mae,val_direction_pred_30d_accuracy,val_direction_pred_30d_loss,val_loss,val_price_pred_30d_loss,val_price_pred_30d_mae
0,0.7278911471366882,0.6071359515190125,9.999999747378752e-05,1.412545919418335,0.19083335995674133,0.3396521508693695,0.5510203838348389,0.7662728428840637,1.620166540145874,0.1538824439048767,0.3278323709964752
1,0.75,0.5642618536949158,9.999999747378752e-05,1.2984273433685303,0.16354380548000336,0.3134112060070038,0.5510203838348389,0.8159846067428589,1.6531633138656616,0.11379434168338776,0.294180303812027
2,0.7517006993293762,0.5591956973075867,9.999999747378752e-05,1.2891485691070557,0.1655602902173996,0.315074622631073,0.5510203838348389,0.8070316314697266,1.6483783721923828,0.12259769439697266,0.30601149797439575
3,0.7517006993293762,0.551521360874176,9.999999747378752e-05,1.285211205482483,0.17581093311309814,0.3260211944580078,0.5510203838348389,0.8227241635322571,1.6804629564285278,0.12321177870035172,0.29814067482948303
4,0.7517006993293762,0.5645265579223633,9.999999747378752e-05,1.2808877229690552,0.15174178779125214,0.3005979061126709,0.5510203838348389,0.8094927072525024,1.674810767173767,0.14154140651226044,0.34776759147644043
5,0.7517006993293762,0.5576613545417786,9.999999747378752e-05,1.2699205875396729,0.14689086377620697,0.3015850782394409,0.5510203838348389,0.8159657716751099,1.6663241386413574,0.11205334961414337,0.29644906520843506
6,0.7517006993293762,0.5668817758560181,9.999999747378752e-05,1.2518668174743652,0.14703761041164398,0.29507529735565186,0.5510203838348389,0.8290044069290161,1.694064736366272,0.11981718242168427,0.3144744038581848
7,0.7517006993293762,0.5528378486633301,9.999999747378752e-05,1.246390700340271,0.14595070481300354,0.29895636439323425,0.5510203838348389,0.8227540850639343,1.6836872100830078,0.11685709655284882,0.3094356954097748
8,0.7517006993293762,0.5505332946777344,9.999999747378752e-05,1.2388027906417847,0.1412310004234314,0.2985624670982361,0.5510203838348389,0.8284215927124023,1.6990082263946533,0.12267559766769409,0.31775230169296265
9,0.7517006993293762,0.5471734404563904,9.999999747378752e-05,1.2221579551696777,0.13505001366138458,0.28289249539375305,0.5510203838348389,0.8629838824272156,1.7589645385742188,0.12002183496952057,0.31191691756248474
10,0.7517006993293762,0.5398992300033569,9.999999747378752e-05,1.227482557296753,0.1423436552286148,0.2957308888435364,0.5510203838348389,0.8557162284851074,1.7494621276855469,0.12246954441070557,0.3204295337200165
11,0.7517006993293762,0.5383318066596985,4.999999873689376e-05,1.2183773517608643,0.13098882138729095,0.2899295389652252,0.5510203838348389,0.8752349019050598,1.777136206626892,0.11492469161748886,0.3074430227279663
12,0.7517006993293762,0.5395992398262024,4.999999873689376e-05,1.2200725078582764,0.14083002507686615,0.29150548577308655,0.5510203838348389,0.8926922678947449,1.810302734375,0.11552504450082779,0.3068142831325531
13,0.7517006993293762,0.5424625277519226,4.999999873689376e-05,1.2124669551849365,0.13040275871753693,0.2827664017677307,0.5510203838348389,0.8967083692550659,1.8275059461593628,0.12462294101715088,0.3200758993625641
14,0.7517006993293762,0.5377583503723145,4.999999873689376e-05,1.1958671808242798,0.13697592914104462,0.29040616750717163,0.5510203838348389,0.9148796796798706,1.8613110780715942,0.12353702634572983,0.3173995912075043
15,0.7517006993293762,0.5265395641326904,4.999999873689376e-05,1.1979484558105469,0.12998373806476593,0.2840390205383301,0.5510203838348389,0.9087244868278503,1.8530254364013672,0.12045168876647949,0.3089359700679779
