train_loss,val_loss
378743807534.5455,9208721493.333334
2634262458.181818,2729926261.3333335
696643222.7878788,3171061774.2222223
426669215.030303,2985678257.7777777
351689349.09090906,2486819640.888889
186455589.0909091,2337516298.6666665
143753463.15151516,2028688330.6666667
108674327.39393939,2094094172.4444444
101914428.48484848,2184500970.6666665
87817093.6969697,788536133.3333334
51270859.36363637,1028469564.4444444
48606344.333333336,1084235640.8888888
32327255.454545453,645177678.2222222
25586177.25,594923352.8888888
50124963.06818182,680599660.4444444
22364362.803030305,569240776.8888888
12629672.06439394,433063795.5555556
17497582.946969695,496587891.5555556
21447800.329545453,440573543.1111111
15762606.268939395,458406288.0
33176294.613636363,202342449.55555555
39181171.27840909,164242799.1111111
13775619.396306818,49541696.55555555
10447533.0,64304277.44444445
14215134.070075758,83268735.55555555
6573586.324810606,80722479.77777778
22907148.02746212,115607890.0
11570007.448863637,170237952.8888889
5414672.848484849,169465935.1111111
2760563.4820075757,151306669.7777778
7160191.346590909,136597256.8888889
7832542.06344697,180072592.0
6371715.267992424,136846876.44444445
4511111.594637784,116480845.1111111
7558701.962713068,127402053.33333333
4906788.464725379,123841119.33333333
2735393.608901515,115531692.44444445
4569580.353456439,60547215.61111111
