train_loss,val_loss
1282821882.060606,4740315.313368056
121417737.15151516,6030235.827745225
27449325.886363637,32828634.5922309
13494002.803030303,29378019.657986112
6928430.412878788,24494505.84450955
8679364.638257576,13290042.618977865
4682476.293560606,11185400.359375
4045198.5795454546,5716219.5448133685
2667866.4232954546,3446880.218424479
1714209.6292613635,1638028.4898444281
1298784.1614583333,1244757.5735134548
957444.6474905303,1190695.509765625
987156.3631628788,755062.4185655382
905287.7284564395,646623.2260199653
753113.2660984849,564992.4583333334
470824.8553503788,430359.8903266059
368184.23597301135,414854.295952691
219906.36079545456,444304.42868381075
240846.49653764206,375813.2603647444
409346.88725142047,247021.63077799478
253836.46321614584,229706.385023329
202430.8389559659,180379.1303982205
115976.52684067235,161786.51814100478
317592.2666163589,64737.32156880697
96576.36373993845,48053.75301445855
71978.31602154356,44273.64448547363
117562.9267578125,44796.864762200246
99412.82381924716,42098.44664531284
49369.061977502075,39797.76251453823
94969.20097582268,37785.59485499064
42080.682439630684,35123.262262768214
66824.91971472537,31860.080460760328
105428.66693670099,20605.031845159
31887.1303914388,19685.143863042194
16259.762950550426,19188.639975441827
33843.30781323982,18149.081979142295
35640.26890980114,17065.323434541624
27178.87841796875,17284.24325434367
28280.502897320373,16627.339624219472
72762.56261652167,14045.259092003107
41666.8859761556,11514.132784452704
20232.197992498226,11729.197249141005
8492.045729203657,12479.758099165228
25047.12891965924,13287.927049822278
30257.892228560013,12103.211081511445
40900.062363133286,12677.019004027048
13641.087670759722,10124.148077655169
39308.96499489293,8790.223928368754
49157.15071475867,10591.933948953947
69507.40316347643,7093.151486290826
7893.853142940637,5404.928005417188
8194.973022692131,4551.8513039598865
13982.430328195745,4817.069448020723
8185.716838721073,4466.997180839379
25160.763265118454,3850.251885149214
3673.2227824818006,3796.882879979081
7544.177692644524,3977.07502779199
13937.605611858946,3731.578769246737
4714.956249659712,3264.6491119911275
3111.2206070061884,3031.284757638971
2841.510918620861,2965.3526181427555
10705.314567267895,2787.8128407278823
8371.016253819971,3373.9885694715713
4525.975471756675,2872.4405186838576
6272.672593434651,2816.10714741879
7626.845839702722,3086.4620293511284
46348.21517142383,2749.103386024634
18936.79506220962,3138.542165549265
2557.4883050051603,3044.6100502159034
4180.9657871795425,2994.296389380056
11166.667548121828,2836.871314591832
10379.920130050543,2364.814003680315
15455.279533559626,1875.3207636256184
3537.2162145484576,1882.5763982708256
9825.137220914843,1724.0877442786264
1889.1829642490907,1588.6633531674743
826.5537238175219,1586.4307717283566
2478.565492207805,1569.8826261315908
9489.707257010268,1626.6872877342005
1245.5575531251502,1597.7569875841339
4785.023523280115,1545.0053635396891
11549.115210200802,730.956938126021
2290.6240173542137,600.5861178421312
20072.230881103962,580.5789109600914
3978.061518871423,390.28147470619945
1986.070773225842,348.13511385396123
160.69519342888486,354.2611941099167
1775.730413816192,389.2802247736189
4180.212647958236,288.0117494141062
13947.930129054821,291.0062228706148
22072.06188918605,87.03565372692213
1614.1947042580807,72.54366896053155
1006.4627619078665,63.57162047094769
774.6385854446527,49.80057289203008
39305.06056558499,122.87499831948016
571.6059243173311,182.48531091213226
1373.7764043807983,93.5071206808918
334.6595994875287,73.40500076611836
868.839229456403,95.33511263463232
197.65133675661954,78.85475799234376
