train_loss,val_loss
1842640908.0,3895654.5938924155
82590086.37890625,3895521.4038492837
60706526.72265625,9637729.40618727
27667775.748046875,10246932.287734138
19840140.248779297,822591.7518107096
10702396.731445312,2599164.8691304526
7950123.84375,2079339.9519382054
9708157.736938477,421060.06324598525
5083894.994140625,1439717.5250968933
3319349.8580932617,1046862.317703459
4582293.32119751,539073.2675175137
2428895.155517578,48547.82137298584
1643735.1492919922,307084.61452568904
2313874.2771606445,531119.5314824847
1513952.5501708984,1072283.721066369
2474821.569290161,330144.6152174208
867248.4387817383,242752.74603144327
766107.0975494385,201090.10346047083
846067.5239868164,199105.37818948427
614366.447769165,180897.19763120345
822245.4808654785,95765.4252158006
343861.02138900757,64648.19028507339
225622.59379577637,46718.96388027403
244735.97092437744,44059.90806425942
180039.2733078003,31946.62349510193
563365.2245631218,15409.228690889147
290455.4785861969,7736.424925486247
352268.0155315399,6431.650905132294
106278.11124074459,6329.788281255298
123680.58627033234,6921.170587963528
316508.4282646179,12426.879731920031
405833.8744959831,18792.53929726283
105660.36518478394,10889.594023333655
220656.1105480194,5075.1961931652495
546637.0061318874,29341.277612898084
169830.56254822016,3237.41165971756
47359.847160458565,5027.707503106859
420993.37796640396,1006.5669957134459
103936.03822475672,3310.395612968339
73229.09730881453,2722.129492825932
297231.99732784927,2876.164055771298
132252.69895732403,3065.351469145881
435002.8765848875,3140.337387051847
133958.96417927742,2534.6637367204657
255868.48973068595,11937.44195625517
42002.056015729904,6933.328969637553
434596.9013334513,879.6265847612586
149201.12504595518,15.778710627721416
36273.43130273372,2.4919201638549566
6096.5482278466225,3.9403860211993256
49629.19316455722,12.820911869096259
45194.80733847618,115.18070662833078
24509.621578216553,70.55351703565975
76472.72916525602,527.250574224525
6283.092395067215,233.62906485526926
49340.521988749504,71.41805102624413
11814.898039400578,11.068567654444552
31436.99357036501,12.575491741027285
13491.042322576046,22.87242369302031
68091.44450481981,13.64140345952991
49581.62526285648,18.6840206163211
22580.172564521432,10.598977800044748
17152.30708014965,11.100061329133394
374790.14388809353,197.46572096852793
