train_loss,val_loss
9888501557434.182,22001775274.666668
184337684417.9394,1136752494.2222223
54529298618.181816,964330743.1111112
24652857918.060608,174924850.2222222
13804317137.454546,1315072170.6666667
10288238824.727272,1815994780.4444444
7485832292.848485,1429527864.8888888
6130412869.818182,1487773084.4444444
4000408479.030303,1101005379.5555556
3301028262.787879,672512501.3333334
2822029696.0,101108974.22222222
2500097669.818182,92698156.8888889
1537993369.2121212,76435209.1111111
1272113427.3939395,247395358.2222222
947983156.3636364,70923622.66666667
778675939.8787879,126776415.1111111
775122123.6363636,38373931.44444445
563496798.060606,26109845.333333332
536423361.93939394,149446543.55555555
530195854.7878788,217371950.2222222
439080252.6060606,159668710.2222222
464699081.2121212,6672012.416666667
286253739.3939394,9973125.444444444
232608286.06060606,8395682.958333334
227776212.6060606,13936448.777777778
248176108.36363637,7577546.5
164030013.93939394,8850355.888888888
132304275.51515152,5689819.166666667
181419032.96969697,4922732.916666667
109846615.15151516,3585143.0069444445
124581594.06060606,13094569.0
97219801.45454545,2536714.2916666665
77360616.72727273,3902144.5694444445
64598643.0,1066412.9895833333
78257387.18181819,1507554.34375
44552618.15151515,2430536.3958333335
63243009.56818182,848312.1423611111
30428100.318181816,5005989.458333333
79518543.06060606,1001214.1180555555
47729286.09090909,1660100.2152777778
79491597.87121212,2186578.6458333335
21166592.064393938,512053.97222222225
42481624.85795455,2614089.013888889
41166351.38636363,170868.60069444444
44952341.01136363,39141.79239908854
35395366.28030303,506008.5798611111
26873151.098484848,1123013.8819444445
15744125.179924242,587318.3333333334
11124797.130208334,854613.3333333334
9857213.661931818,159102.67795138888
19008064.901515152,5344.177697075738
10496569.523910984,1614617.263888889
5984453.390625,19964.44650607639
14960486.088660037,228428.11458333334
5531245.683238637,302319.53993055556
8158776.1008522725,1174966.2222222222
9224147.277935605,48842.32855902778
6716147.009232954,19.11047320895725
15448879.350970645,114775.98003472222
6797373.496685606,154123.06770833334
16134553.915246213,76053.12282986111
3041605.627515388,53400.34526909722
9418866.921401516,11143.059136284723
8989033.298058713,101715.75520833333
40887060.545572914,43961.184895833336
11394289.15033144,1044.145528157552
19200116.779415246,294644.30381944444
5092243.634469697,310794.453125
7074173.616003788,7362.629584418402
4495959.063328599,485.575934516059
4880479.40234375,108171.24001736111
7174002.287405303,7408.054144965277
4445461.713482481,9161.20947265625
