train_loss,val_loss
20458329.03125,80057.87158203125
1749574.39453125,27798.969604492188
635585.251953125,55784.7890625
357266.17614746094,41966.72021484375
228436.1474609375,6389.6417236328125
183349.95434570312,3991.7706298828125
129302.615234375,5810.224426269531
93200.60737609863,11416.294128417969
62577.58776855469,19339.691772460938
93133.50268554688,21516.421875
69105.56860351562,10717.534484863281
63931.64306640625,13205.176391601562
31957.122436523438,8540.640258789062
32074.190307617188,4110.121337890625
34153.228454589844,10535.429168701172
63723.08428955078,12773.742492675781
45888.93344116211,51911.99755859375
59532.93420410156,21962.069091796875
27843.0567779541,21150.390991210938
18576.134779930115,6986.329772949219
17465.66261291504,1208.2330474853516
12699.3793258667,696.4004287719727
15922.692489624023,1394.5293884277344
9250.286209106445,1323.1089782714844
8379.441718816757,838.4651336669922
7356.722549438477,1757.8505859375
6926.066746711731,1182.1598358154297
5507.132659912109,674.2372665405273
3747.242561340332,1271.0717468261719
4303.2894287109375,1262.0888595581055
3897.054214477539,436.5089416503906
4677.6052894592285,402.28650665283203
4353.546640872955,987.8089752197266
2945.519031524658,900.0930480957031
2530.654981613159,412.3388977050781
2794.861080646515,363.78173446655273
2640.3464012145996,422.06042861938477
2486.492651939392,630.8527183532715
2030.876371383667,821.3814010620117
1303.5857992172241,1171.438274383545
2627.107639312744,1664.5465545654297
1758.5288467407227,665.6049842834473
2798.867952823639,542.7589721679688
2018.2483863830566,794.7458419799805
1289.2757148742676,1001.097412109375
3565.815613746643,380.3078842163086
1217.8311500549316,360.4297161102295
1265.297375202179,372.8108768463135
985.7360849380493,378.591100692749
695.4578137397766,375.8414640426636
1765.9698009490967,520.430549621582
812.1585397720337,788.7357864379883
792.175127029419,817.1295013427734
1672.262119293213,634.8344802856445
721.2365531921387,543.6147346496582
1018.9958324432373,500.0614833831787
1171.0317344665527,592.1209564208984
775.2297496795654,541.3721923828125
689.5019822716713,488.41186714172363
975.9815692901611,532.4970607757568
585.2315791845322,636.8890037536621
474.93045139312744,698.2470016479492
