train_loss,val_loss
0.008522028615698219,0.0031802026787772775
0.00397462600376457,0.0002270494854504553
0.002110989054199308,7.290879996920314e-05
0.0010915089398622513,6.896695413161069e-05
0.0006426100779208354,6.705871419399045e-05
0.0005754519021138549,7.438327277971742e-05
0.00046517438167938965,0.00014415702025871724
0.00039513327792519706,8.952252149659519e-05
0.0004133411348448135,8.621484206135695e-05
0.00028790899377781896,8.845132106216624e-05
0.00029262998432386664,6.505573643759514e-05
0.00027998203004244717,5.6118192636252694e-05
0.00026525935245444996,6.360613285020615e-05
0.0003238235833123326,6.75531045999378e-05
0.0002660478821780998,0.00013449910329654813
0.00029428898124024273,0.00037555665282222134
0.000282004212931497,0.00015322424587793648
0.00030415605870075523,6.748737844948967e-05
0.0002631312905577943,6.373527018392149e-05
0.00026837342156795787,9.94918736978434e-05
0.00027313506143400446,0.00011089540445633854
0.0002695891264011152,5.156776630125629e-05
0.0002535175735829398,7.35586290829815e-05
0.00024124571864376777,8.994752958339329e-05
0.00024867043466656467,0.00011727075373831515
0.00025610235898057,5.7750089278367035e-05
0.00023669570655329152,6.134047362138517e-05
0.00024277892298414373,5.387593288711893e-05
0.00023137347525334918,0.00010604109168828775
0.00023421028818120248,9.964768347951274e-05
0.00023861502195359207,5.4109910706756637e-05
0.0002172968270315323,6.983614730415866e-05
0.00021610358671750874,5.12386335079403e-05
0.00022112652950454504,6.640370944902922e-05
0.0002571663600974716,5.3736606787424535e-05
0.00025041890185093505,5.290914123179391e-05
0.00021083371466374957,5.462781700771302e-05
0.0002298211300512776,4.677703691413626e-05
0.0002083496430714149,5.4857605088424556e-05
0.00019739433482754976,4.811232186815081e-05
0.00023420624202117324,5.7551723633271955e-05
0.00022323709272313862,4.73698686012843e-05
0.00022205269706319087,4.728705850235807e-05
0.00023613631929038094,4.761108236076931e-05
0.00021826928787049837,4.815514572934868e-05
0.00022412256585084832,4.8220087289034076e-05
0.00020254438131814823,4.9067197930222996e-05
0.00022054536311770788,4.8482780888055764e-05
0.00023843103263061495,6.208871491253376e-05
0.0002179556933697313,4.7471951499270894e-05
0.00023242403331096283,4.763912511407398e-05
0.00021329437222448178,4.961456700887842e-05
0.00022868722880957647,5.4717579284139596e-05
