Date,Open,High,Low,Close,Volume
2020-01-02,31.08171849027448,31.08171849027448,30.357163643379156,30.47243309020996,8300
2020-01-03,30.357161563427063,30.357161563427063,30.0442882694251,30.1019229888916,6200
2020-01-06,30.077219077677263,30.42303052298824,30.060751566866596,30.068986892700195,6900
2020-01-07,30.27482156402389,30.27482156402389,29.55850222500301,29.97018051147461,8000
2020-01-08,29.887848973243187,30.159558204503625,29.887848973243187,29.92078399658203,5800
2020-01-09,30.077215551716996,30.217187806770426,29.97841363929209,30.019580841064453,3800
2020-01-10,30.151322878240563,30.241892621994044,29.27033141949495,29.92078399658203,14500
2020-01-13,29.838452688571465,30.10192662102559,29.64084566880236,29.830217361450195,11000
2020-01-14,29.9701802957056,29.9701802957056,29.484399795532227,29.484399795532227,6000
2020-01-15,29.57497312560977,29.912552410309445,29.16329474819856,29.52557373046875,8000
2020-01-16,29.690241989695668,29.73964137864741,29.40206527709961,29.40206527709961,4000
2020-01-17,29.62437575876003,29.62437575876003,28.908056259155277,28.908056259155277,10200
2020-01-21,28.998626037629315,28.998626037629315,28.60341517047686,28.70221710205078,8400
2020-01-22,28.6939829131018,29.097429122712345,28.61988067626953,28.61988067626953,8900
2020-01-23,28.644576212235805,28.899814742246377,27.821219631079423,28.15056037902832,18400
2020-01-24,28.109395515757303,28.265835289334664,27.812986619354263,27.878856658935547,6600
2020-01-27,27.77182256940186,27.84592480191924,27.310741662531846,27.376611709594727,8600
2020-01-28,27.57421504940642,27.57421504940642,26.931994739225956,27.244871139526367,25600
2020-01-29,27.56597773988264,27.829451592478293,26.20743970591879,26.42151260375977,33000
2020-01-30,26.429749161826763,27.780056805934397,26.429749161826763,27.34367561340332,18900
2020-01-31,27.50011568536101,27.87062369641997,26.347415021814,26.388582229614254,20200
2020-02-03,26.693225643251605,27.705957259628917,26.693225643251605,27.22840881347656,29200
2020-02-04,27.500112175471365,27.55774688720703,26.76732215038493,27.55774688720703,30700
2020-02-05,27.56598436305345,30.22542636100304,27.508349640253986,30.02782249450684,53400
2020-02-06,29.89609274321407,30.521842659102447,29.49264644550752,30.37363815307617,34400
2020-02-07,30.134850444819456,30.859405135653247,28.90805086395217,30.09368324279785,89000
2020-02-10,30.134850788127764,30.134850788127764,27.87062010172631,29.212692260742188,31500
2020-02-11,29.06449047761175,29.509103843233824,28.858651305474478,29.500871658325195,20700
2020-02-12,29.6408391651348,29.78904361222898,29.22092865893884,29.45146751403809,12300
2020-02-13,29.22916060080623,29.22916060080623,28.825714466874665,29.17975807189941,10800
2020-02-14,29.22916495826428,29.311499377860343,27.96943012147523,28.49637794494629,20600
2020-02-18,28.562241744202137,28.92452068905653,28.504607028585564,28.586944580078125,22900
2020-02-19,28.74338154300046,29.22916210932491,28.38110573488899,29.146827697753903,8700
2020-02-20,29.06449797568621,29.61614873257464,28.603420121297773,29.015098571777344,19100
2020-02-21,29.16329813190021,29.41853988621828,28.42227885109657,29.38560485839844,14100
2020-02-24,28.69398094148249,29.196229052073317,27.788289789859377,28.735151290893555,36400
2020-02-25,28.817490143580557,28.817490143580557,27.15430890696247,27.85416412353516,20500
2020-02-26,27.61538367391388,28.397573144485374,27.327206952726243,27.837690353393555,33600
2020-02-27,27.306816999883125,28.09483335547966,26.77594375610352,26.77594375610352,26700
2020-02-28,26.65981535822951,27.23216563931081,24.884706780812223,25.282861709594727,39600
2020-03-02,25.32433596230753,27.76303755350684,25.32433596230753,26.76764869689941,37900
2020-03-03,26.47732359511839,27.323402279997463,25.96303904592068,26.46073341369629,28100
2020-03-04,26.377786991430348,27.24045753479004,26.377786991430348,27.24045753479004,29700
2020-03-05,26.610044122436214,27.15750746589015,25.89668054278532,26.618337631225582,30600
2020-03-06,25.822025955590384,27.091146370229627,25.506820415694825,25.97962951660156,27100
2020-03-09,24.387010571164005,25.45705364504039,23.01005702176823,23.27549362182617,16100
2020-03-10,23.88102401370537,24.74369301331456,22.9271090021744,23.57411193847656,30500
2020-03-11,23.12618637084961,24.32894780883417,22.852454664690452,23.12618637084961,22500
2020-03-12,22.064440624075004,22.064440624075004,16.631278621599332,17.344640731811523,33500
2020-03-13,18.67182301884882,20.72066307067871,18.26537304494541,20.72066307067871,28000
2020-03-16,17.004545181052578,19.733568069530094,16.672749493945172,17.012840270996094,29300
2020-03-17,17.79256966464438,21.90684127807617,17.659851327574152,21.90684127807617,41600
2020-03-18,20.32250728735133,20.32250728735133,16.672751192987064,16.813764572143555,43800
2020-03-19,16.681045407196898,20.048774566276027,16.681045407196898,19.841402053833008,30100
2020-03-20,19.90776473228164,22.39623532381685,19.76675133547624,20.3059196472168,106300
2020-03-23,20.52158288625151,20.52158288625151,18.124357236915696,20.36397933959961,35300
2020-03-24,20.51329377265613,22.777801805236805,20.51329377265613,22.55384063720703,41500
2020-03-25,22.446001771013915,22.96028633162443,21.80729559335685,22.58701515197754,23500
2020-03-26,22.62849020884787,24.88470268249512,22.62849020884787,24.88470268249512,32300
2020-03-27,23.847845731610253,23.847845731610253,20.97781010037489,21.160297393798828,27800
2020-03-30,21.19347391152278,23.20913534442153,21.19347391152278,22.74462127685547,23100
2020-03-31,22.528950701982104,24.88470268249512,20.75384241691136,24.88470268249512,35800
2020-04-01,23.22572353603368,23.22572353603368,20.50499535224692,20.745548248291016,48000
2020-04-02,20.986103121894825,22.661673840917043,20.15661285490883,21.43402862548828,33200
2020-04-03,21.077350885808933,21.40085163473588,20.198091506958008,20.198091506958008,25800
2020-04-06,21.36766897904273,23.08471353931925,21.36766897904273,23.026649475097656,30100
2020-04-07,23.308672143998013,23.308672143998013,20.612829316965588,20.8284969329834,25500
2020-04-08,21.151997458456,21.48379318059466,20.22296785434097,21.25983047485352,37100
2020-04-09,21.98148719240458,23.11788930188354,21.525268279752552,21.757524490356445,29600
2020-04-13,21.40914292696929,22.66996848770834,20.98610270926894,21.69116973876953,32700
2020-04-14,22.396234064708707,22.902223562821625,21.774116451800133,21.790706634521484,22100
2020-04-15,21.60822003185457,21.60822003185457,19.443251590047197,19.75845718383789,27100
2020-04-16,19.625739078029355,20.198087790305312,18.257080489653877,18.85431289672852,46000
2020-04-17,19.55108465736048,20.521588299147297,19.227583970807228,19.75016212463379,30400
2020-04-20,19.459840257455514,20.222971341010265,19.459840257455514,19.741867065429688,12100
2020-04-21,19.49302062645345,19.940946115163165,18.85431276238682,19.741867065429688,15600
2020-04-22,20.073665127001544,20.2644475090123,19.741867753958505,20.11513900756836,19000
