Date,Open,High,Low,Close,Volume
2022-08-05,49.49999937077158,233.59049400943093,48.757499380210014,96.02999877929688,664400
2022-08-08,231.88769943597248,247.44060632856323,85.43700437183874,115.83000183105467,948700
2022-08-09,84.44700671889588,89.06535027438937,11.592900545380346,12.196800231933594,11472100
2022-08-10,13.028399695884897,14.057999646024012,9.980190207539533,12.177000045776367,16540000
2022-08-11,11.711699696759558,11.850300033954293,10.50290999972666,10.79099941253662,4359300
2022-08-12,10.197000129077846,10.197000129077846,7.949699689059945,8.137800216674805,4135600
2022-08-15,9.692100236062208,18.30510029057494,9.157500258723834,17.55270004272461,77104300
2022-08-16,20.681100106753224,21.78000074878068,13.068000260440886,13.869900703430176,26382000
2022-08-17,14.35500017325954,15.572699734770689,11.454299836125138,12.642300605773926,6584300
2022-08-18,11.879999924433733,15.28559948735087,10.05939018526658,13.49370002746582,10499900
2022-08-19,12.83039992367671,14.741100208810655,12.186900307053785,12.869999885559082,5776800
2022-08-22,11.870099557272276,12.4740001505243,10.573200109603691,10.998899459838867,2204600
2022-08-23,10.850399824057376,11.57309935663714,10.295999419556242,10.652400016784668,2220900
2022-08-24,10.790999681184871,11.206799758983104,10.078200357077256,10.494000434875488,1096400
2022-08-25,10.424699622132678,10.642499884119692,7.395299711766397,7.444799900054932,5210100
2022-08-26,8.226900690421704,8.226900690421704,5.940000198556793,6.276600360870361,8171600
2022-08-29,6.058799815526825,6.702299902380968,6.019199853757534,6.088500022888184,2117900
2022-08-30,6.642900015812999,6.642900015812999,5.514300151721894,5.771699905395508,1639000
2022-08-31,5.811299782235039,8.712000032213814,5.345999998309896,7.692299842834473,16441500
2022-09-01,6.959700223110719,7.019100166593905,6.058799900110428,6.464700222015381,3418400
2022-09-02,6.2568002993954,6.524100286042976,5.553900247087183,5.761800289154053,1547400
2022-09-06,5.454900176066615,5.543999854234547,4.801499861112007,5.1479997634887695,1272900
2022-09-07,5.049000127928593,5.682600023651113,4.78170013504028,5.197500228881836,1797000
2022-09-08,5.118300302275937,5.4054002772292,4.950000219289098,5.058900356292725,747200
2022-09-09,5.108399868273781,5.316299906826206,4.919309882664258,5.039100170135498,1266500
2022-09-12,5.118300124835969,6.296400192832948,4.969800028991699,5.940000057220459,6294700
2022-09-13,5.30640015199203,5.811299908401431,5.040090098125991,5.108399868011475,2627400
2022-09-14,5.029200090593887,7.276500145944109,4.969800145280038,6.207300186157227,12948800
2022-09-15,6.355799940118289,8.19719956099705,5.989500061218955,6.26669979095459,21820400
2022-09-16,6.048900329035683,6.573600081753079,5.504400122487863,5.860800266265869,2490700
2022-09-19,5.751899857373077,5.97860994462145,5.425199937787552,5.742000102996826,1050100
2022-09-20,5.702400477709099,5.722200459698278,5.197500228881836,5.197500228881836,926900
2022-09-21,5.227200231780059,5.543999931114809,5.009399966418629,5.177700042724609,1347100
2022-09-22,5.128199903630196,5.227200282705597,4.633199896528366,4.652999877929688,890600
2022-09-23,4.672799636202903,4.811399971462724,4.098599730914069,4.425299644470215,1357300
2022-09-26,4.58369992795403,4.742099770487101,4.009500026702881,4.009500026702881,947900
2022-09-27,4.058999873576898,4.2668999097028975,3.920400006849159,3.930299997329712,812900
2022-09-28,3.930300066184998,4.108500133991242,3.831299923610686,3.9600000381469727,794000
2022-09-29,3.9600000363997823,4.039199961596771,3.672900071526301,3.890700101852417,742400
2022-09-30,3.880800059954325,4.008509772423904,3.563999891281128,3.563999891281128,489100
2022-10-03,3.56399984769458,3.61350003571804,3.2848200240624617,3.3759000301361084,614600
2022-10-04,3.465000085526889,3.66300013762102,3.2670000334327582,3.573899984359741,626500
2022-10-05,3.5738998541599387,3.663000004175233,3.375900045313486,3.65310001373291,241500
2022-10-06,3.752099962234497,4.59359986782074,3.64320006608963,3.841200113296509,2675400
2022-10-07,3.6729001269835218,3.862980044740076,3.3917401994614527,3.43530011177063,585600
2022-10-10,3.465000151192276,3.526380189747768,2.673000163840922,2.8413000106811523,900200
2022-10-11,2.841299912392481,3.415500078087373,2.692800052670488,2.900700092315674,1573700
2022-10-12,2.871000220751846,3.19770015959724,2.871000220751846,2.9799001216888428,477700
2022-10-13,2.871000051498413,2.960099965194177,2.7224999593044164,2.871000051498413,422000
2022-10-14,2.890800032319694,3.276899894369062,2.7224999593044164,2.871000051498413,2012700
2022-10-17,2.91060008468628,3.0194999818801875,2.7818999701499934,2.970000028610229,530600
2022-10-18,3.019499950439799,3.088799884296158,2.851200111074355,3.0590999126434326,511500
2022-10-19,2.960100002191835,3.0293999359324832,2.8016999176073885,2.9205000400543213,234400
2022-10-20,2.9700000966561797,3.069000005464292,2.801700015647988,2.9304001331329346,272400
2022-10-21,2.8710000073652435,2.910599968399073,2.722499917453998,2.75219988822937,352900
2022-10-24,2.732399995952356,2.732399995952356,2.336399900756898,2.415600061416626,574800
2022-10-25,2.4057001718453037,2.7027001376946784,2.385900189857639,2.494800090789795,391200
2022-10-26,2.484900037103228,2.8710001481903933,2.484900037103228,2.6730000972747803,508300
2022-10-27,2.653200146877908,2.7126000920383446,2.494800057082343,2.583899974822998,155200
2022-10-28,2.613600003147121,2.613600003147121,2.405699973392484,2.4749999046325684,320300
