epoch,direction_pred_1d_accuracy,direction_pred_1d_loss,learning_rate,loss,price_pred_1d_loss,price_pred_1d_mae,val_direction_pred_1d_accuracy,val_direction_pred_1d_loss,val_loss,val_price_pred_1d_loss,val_price_pred_1d_mae
0,0.49242424964904785,11739112.0,0.0010000000474974513,806542647492608.0,806542580383744.0,16596191.0,0.5151515007019043,172428.6875,2951292928.0,2993010176.0,53820.07421875
1,0.4905303120613098,4812774.5,0.0010000000474974513,35308523487232.0,35308510904320.0,4684722.0,0.5151515007019043,469762.15625,23387305984.0,23412682752.0,152886.4375
2,0.5066288113594055,3248964.25,0.0010000000474974513,18712266539008.0,18712262344704.0,3373832.0,0.5151515007019043,434517.375,56487528.0,55635612.0,6103.888671875
3,0.46022728085517883,2801791.5,0.0010000000474974513,12892483092480.0,12892478898176.0,2788521.25,0.5151515007019043,511696.0,33881034752.0,33986160640.0,183995.875
4,0.4962121248245239,2512549.75,0.0010000000474974513,9358116126720.0,9358111932416.0,2348988.0,0.5151515007019043,550624.875,141589839872.0,141623590912.0,376259.375
5,0.49810606241226196,2176125.25,0.0010000000474974513,6882546679808.0,6882542485504.0,1986821.375,0.5151515007019043,457248.03125,158229823488.0,158166974464.0,397777.28125
6,0.5123106241226196,1909371.875,0.0010000000474974513,4578790080512.0,4578785886208.0,1592532.0,0.5151515007019043,227956.65625,40012877824.0,39967088640.0,200021.375
7,0.5142045617103577,1546377.75,0.0010000000474974513,3344941973504.0,3344939089920.0,1333654.0,0.5151515007019043,115192.0,32398931968.0,32422045696.0,179993.171875
8,0.4782196879386902,1300081.5,0.0010000000474974513,2155054235648.0,2155052269568.0,1047034.0625,0.5151515007019043,157141.5,10994762752.0,11004634112.0,104850.5546875
9,0.5028409361839294,1080954.0,0.0010000000474974513,1719392534528.0,1719390044160.0,895803.5,0.5151515007019043,162437.625,6020859904.0,6031722496.0,77585.1796875
10,0.5056818127632141,901695.1875,0.0010000000474974513,1052037414912.0,1052035645440.0,696700.25,0.5151515007019043,146551.25,622424064.0,623664576.0,24933.875
11,0.5132575631141663,790246.25,0.0010000000474974513,882467209216.0,882465832960.0,592596.0625,0.5151515007019043,115115.875,618020736.0,618275840.0,24854.513671875
12,0.5037878751754761,640118.5625,0.0010000000474974513,667145797632.0,667144421376.0,470529.875,0.5151515007019043,75442.046875,340885856.0,340709216.0,18458.90625
13,0.5066288113594055,555772.125,0.0005000000237487257,549380947968.0,549379735552.0,410356.03125,0.5151515007019043,54394.40625,221781600.0,221716208.0,14888.5087890625
14,0.5132575631141663,473911.28125,0.0005000000237487257,507514028032.0,507513110528.0,396611.25,0.5151515007019043,36114.40625,119878104.0,119805840.0,10945.314453125
15,0.4952651560306549,448870.96875,0.0005000000237487257,523177099264.0,523176280064.0,380261.5,0.5151515007019043,22907.185546875,52295288.0,52271644.0,7228.06689453125
16,0.47159090638160706,402012.5,0.0005000000237487257,419464609792.0,419463823360.0,338488.15625,0.5151515007019043,16941.365234375,53772480.0,53777500.0,7330.3125
17,0.49337121844291687,356631.15625,0.0005000000237487257,372565311488.0,372564623360.0,307992.75,0.5151515007019043,12903.4140625,41155364.0,41170496.0,6412.83203125
18,0.4744318127632141,285937.84375,0.0005000000237487257,346896039936.0,346895417344.0,271028.5,0.5151515007019043,9107.98046875,29645112.0,29659338.0,5442.60546875
19,0.5085227489471436,276692.4375,0.0005000000237487257,328315011072.0,328314486784.0,271129.34375,0.5151515007019043,5571.3447265625,10744079.0,10752203.0,3275.283935546875
20,0.5274621248245239,226506.0,0.0005000000237487257,321764720640.0,321764196352.0,242303.59375,0.5151515007019043,3327.752685546875,5430671.0,5437081.5,2327.858642578125
21,0.49242424964904785,201185.375,0.0005000000237487257,327566491648.0,327566065664.0,235735.65625,0.5151515007019043,2502.950927734375,11097895.0,11109743.0,3329.812744140625
22,0.5113636255264282,202697.90625,0.0005000000237487257,284896559104.0,284896231424.0,216388.0,0.5151515007019043,1000.7109375,3887724.0,3895328.0,1969.9949951171875
23,0.4895833432674408,163757.6875,0.0005000000237487257,236015796224.0,236015484928.0,202458.421875,0.4848484992980957,189.15895080566406,56394.8515625,56740.62890625,225.07818603515625
24,0.5227272510528564,110140.0,0.0005000000237487257,142859616256.0,142859386880.0,157145.59375,0.4848484992980957,127.18013763427734,204570.25,204394.4375,451.96142578125
25,0.501893937587738,135695.140625,0.0005000000237487257,217133121536.0,217132843008.0,181065.578125,0.5151515007019043,17.7130069732666,950.76953125,915.7669067382812,30.253644943237305
26,0.5151515007019043,117520.09375,0.0005000000237487257,188746661888.0,188746399744.0,157540.203125,0.5151515007019043,44.678470611572266,64781.92578125,64711.58984375,254.32957458496094
27,0.5,113713.3046875,0.0005000000237487257,191300354048.0,191300091904.0,153193.3125,0.4848484992980957,158.28378295898438,332218.59375,332085.875,576.0676879882812
28,0.5104166865348816,87839.6171875,0.0005000000237487257,188832825344.0,188832645120.0,152585.59375,0.5151515007019043,168.70953369140625,653756.6875,653738.0,808.2962646484375
29,0.5,72047.4296875,0.0005000000237487257,110292197376.0,110292066304.0,122180.1953125,0.5151515007019043,44.353511810302734,37364.17578125,37297.375,193.0569610595703
30,0.47632575035095215,89285.984375,0.0005000000237487257,160847560704.0,160847413248.0,130059.7578125,0.5151515007019043,28.548269271850586,36254.4375,36217.90234375,190.24302673339844
31,0.47727271914482117,104772.046875,0.0005000000237487257,123649646592.0,123649425408.0,119000.359375,0.5151515007019043,52.534889221191406,175842.125,175827.6875,419.1854248046875
