epoch,direction_pred_7d_accuracy,direction_pred_7d_loss,learning_rate,loss,price_pred_7d_loss,price_pred_7d_mae,val_direction_pred_7d_accuracy,val_direction_pred_7d_loss,val_loss,val_price_pred_7d_loss,val_price_pred_7d_mae
0,0.5154777765274048,0.7355157732963562,9.999999747378752e-05,1.6262773275375366,0.15264075994491577,0.30889418721199036,0.4193548262119293,0.7033250331878662,1.4367419481277466,0.03015204332768917,0.13692355155944824
1,0.506056547164917,0.7022256851196289,9.999999747378752e-05,1.4877125024795532,0.07893327623605728,0.22452712059020996,0.5806451439857483,0.6822934150695801,1.4013404846191406,0.034977350383996964,0.1541607528924942
2,0.5033647418022156,0.7085644602775574,9.999999747378752e-05,1.4749720096588135,0.0688328817486763,0.20750097930431366,0.5806451439857483,0.6860590577125549,1.404115915298462,0.03064267337322235,0.1391056776046753
3,0.5302826166152954,0.6977241635322571,9.999999747378752e-05,1.453552007675171,0.05897746980190277,0.19197840988636017,0.5806451439857483,0.6868478655815125,1.4083871841430664,0.033412475138902664,0.14886917173862457
4,0.5074024200439453,0.701259434223175,9.999999747378752e-05,1.4491647481918335,0.049014922231435776,0.17605330049991608,0.5806451439857483,0.6836448311805725,1.3988922834396362,0.029823288321495056,0.13516616821289062
5,0.5020188689231873,0.6950046420097351,9.999999747378752e-05,1.4386837482452393,0.0446392185986042,0.16599176824092865,0.5806451439857483,0.6898195743560791,1.4115841388702393,0.030926479026675224,0.14013181626796722
6,0.5006729364395142,0.696378231048584,9.999999747378752e-05,1.427690863609314,0.03695184364914894,0.15031903982162476,0.5806451439857483,0.6831170916557312,1.4013962745666504,0.03334213048219681,0.14864806830883026
7,0.5127860307693481,0.6933353543281555,9.999999747378752e-05,1.4225457906723022,0.034712355583906174,0.14698980748653412,0.5806451439857483,0.6862795948982239,1.4042599201202393,0.030312666669487953,0.13759832084178925
8,0.48855990171432495,0.7027917504310608,9.999999747378752e-05,1.4355729818344116,0.0368107445538044,0.14758992195129395,0.5806451439857483,0.6898179054260254,1.409970998764038,0.029294444248080254,0.13209529221057892
9,0.5127860307693481,0.6952107548713684,9.999999747378752e-05,1.4238274097442627,0.034307289868593216,0.14810535311698914,0.5806451439857483,0.6838470101356506,1.3989529609680176,0.029560407623648643,0.13412579894065857
10,0.48721399903297424,0.6985273957252502,9.999999747378752e-05,1.4294873476028442,0.03202676400542259,0.13802088797092438,0.5806451439857483,0.6882348656654358,1.4073529243469238,0.029727652668952942,0.13508449494838715
11,0.5154777765274048,0.6944553256034851,9.999999747378752e-05,1.4176706075668335,0.030594870448112488,0.13629168272018433,0.5806451439857483,0.6893095374107361,1.40895676612854,0.029261136427521706,0.13198989629745483
12,0.5087482929229736,0.6922134757041931,9.999999747378752e-05,1.4182406663894653,0.036085356026887894,0.13787466287612915,0.5806451439857483,0.6876919865608215,1.4058842658996582,0.029270047321915627,0.1320481300354004
13,0.5033647418022156,0.6937437057495117,9.999999747378752e-05,1.4208310842514038,0.03230990841984749,0.13991005718708038,0.5806451439857483,0.6853825449943542,1.401566982269287,0.029268594458699226,0.13047094643115997
14,0.5006729364395142,0.6970872282981873,9.999999747378752e-05,1.4266345500946045,0.03392201289534569,0.14009569585323334,0.5806451439857483,0.6895327568054199,1.4095289707183838,0.02940736524760723,0.133168563246727
15,0.49798116087913513,0.6946776509284973,4.999999873689376e-05,1.420014500617981,0.031186847016215324,0.13563017547130585,0.5806451439857483,0.688325822353363,1.4071468114852905,0.029306897893548012,0.132192924618721
16,0.5181695818901062,0.6900737285614014,4.999999873689376e-05,1.4124435186386108,0.02993459813296795,0.13650541007518768,0.5806451439857483,0.6874051690101624,1.40541410446167,0.02932235598564148,0.13223077356815338
17,0.539703905582428,0.6907038688659668,4.999999873689376e-05,1.4115049839019775,0.03162699192762375,0.1355099380016327,0.5806451439857483,0.6858494877815247,1.402445912361145,0.029264822602272034,0.1309903860092163
18,0.5127860307693481,0.6946354508399963,4.999999873689376e-05,1.421889305114746,0.031235234811902046,0.13636469841003418,0.5806451439857483,0.6886361241340637,1.407854676246643,0.02943333424627781,0.1333283931016922
19,0.4966352581977844,0.6935011744499207,4.999999873689376e-05,1.420008897781372,0.029671868309378624,0.134224995970726,0.5806451439857483,0.6869480013847351,1.4045729637145996,0.029344024136662483,0.1323883831501007
