Date,Open,High,Low,Close,Volume
2020-01-02,68.79876708984375,70.05640942074365,67.82695553509416,69.40853262791772,1169500.0
2020-01-03,68.83687591552734,69.56097519230565,67.76026026544541,67.93175727128822,698400.0
2020-01-06,68.31285095214844,68.89403480918189,68.16994284712207,68.5986817001569,955700.0
2020-01-07,67.19812774658203,68.09372402097553,67.15049413199449,68.05561276791855,1223600.0
2020-01-08,66.988525390625,67.85554011885016,66.94089177184118,67.44585319861895,1337700.0
2020-01-09,67.68404388427734,68.3319207128766,67.3219978476109,67.40774272380335,1604400.0
2020-01-10,67.73168182373047,68.22712092548397,67.21719799580256,67.86507486572522,1044700.0
2020-01-13,69.09410858154297,69.37040968018772,67.93174821793804,67.93174821793804,1270100.0
2020-01-14,68.38909912109375,69.3609182138713,68.31287659048755,68.98934246339182,691200.0
2020-01-15,68.9131088256836,69.78011634740183,68.39861773048598,68.4271993576115,534700.0
2020-01-16,70.21836853027344,70.7519187649721,69.41805408169202,69.51332857285966,851900.0
2020-01-17,69.97066497802734,70.88531329074277,69.8468015820799,70.46609675488122,734800.0
2020-01-21,69.78963470458984,70.31365534716441,69.38947745152103,69.4752223190451,735200.0
2020-01-22,71.561767578125,71.95239519845083,69.93254968373753,70.09451705633657,1422800.0
2020-01-23,72.28588104248047,72.55265259539445,70.64713319574642,71.25689882211542,1156000.0
2020-01-24,71.45696258544922,72.42877407826096,71.21877271016439,72.3716108342656,841500.0
2020-01-27,72.4573745727539,73.5816312548989,70.30413572003975,70.8281491681964,1129700.0
2020-01-28,71.9619369506836,72.7241475968028,71.56177963251176,72.65745471044082,801200.0
2020-01-29,71.25687408447266,72.57167939694735,71.22829246643713,72.34301918368591,768500.0
2020-01-30,72.23822784423828,72.44783610552989,70.49467614601629,70.81861816864289,1077400.0
2020-01-31,70.53279876708984,72.03816082354012,70.10405981369887,71.59036260569913,1190600.0
2020-02-03,71.10443878173828,71.47601440476838,70.1516792828964,70.5804254187621,1148500.0
2020-02-04,72.4573745727539,72.87658387748337,71.39981077560992,71.79043845376458,1341500.0
2020-02-05,75.0202865600586,75.62052974173358,72.11437423087065,72.14295585495448,1975500.0
2020-02-06,75.83965301513672,76.57328188401912,74.85831191557268,75.02980891241734,1839600.0
2020-02-07,74.87738800048828,76.15408989202697,74.74400221213084,75.51574258074777,1276300.0
2020-02-10,75.50621032714844,75.763452261773,74.48675768352216,74.57250257207033,1116000.0
2020-02-11,75.60147094726562,75.97304660061077,75.18226167647906,75.88730172782898,1008400.0
2020-02-12,75.14415740966797,76.07785781091701,74.25809063029034,75.76344537685219,1088400.0
2020-02-13,76.19217681884766,76.64949729886135,74.40098434335644,75.13461321397128,768400.0
2020-02-14,76.22077178955078,76.76384449779216,76.01116350409283,76.22077178955078,593000.0
2020-02-18,75.98255920410156,76.11594493341191,75.43948665791596,76.01114082195706,639700.0
2020-02-19,75.22989654541016,76.56376142859754,75.22036691417186,76.36368278646627,671300.0
2020-02-20,75.16319274902344,75.9444552105909,74.65823140140976,74.9535845060945,833500.0
2020-02-21,75.44902801513672,75.67768826250214,74.54390211814416,74.70587675946544,640100.0
2020-02-24,74.07705688476562,74.37241002665743,73.05760443125855,73.97225275009848,665400.0
2020-02-25,71.59037017822266,74.56298334563307,71.35218023025972,74.1247147136589,952700.0
2020-02-26,70.9996337890625,73.17193152585887,70.9043592941364,72.02861577981162,749400.0
2020-02-27,66.92183685302734,69.99925377019011,66.73128782756574,69.99925377019011,1355700.0
2020-02-28,67.16954040527344,68.50340507279071,63.8920456111986,65.18779902890364,2026300.0
2020-03-02,70.70428466796875,70.74239592188758,67.40773752826325,67.70309065991117,1750300.0
2020-03-03,70.9424819946289,72.56217774567182,69.44664964905927,70.74240334230191,1547100.0
2020-03-04,73.01948547363281,73.2100344607576,71.76184325926667,72.20011174483601,1474600.0
2020-03-05,70.96154022216797,72.0095743581439,69.58003440153595,71.66658031088208,1680700.0
2020-03-06,69.65624237060547,69.7419872300261,67.31245504973334,69.28466677516096,2367500.0
2020-03-09,60.97660827636719,65.34977091207838,60.67172552574448,65.34024855069947,1869900.0
2020-03-10,63.41566848754883,63.425198117636334,60.10006957693543,62.66298762815066,2666000.0
