Date,Open,High,Low,Close,Volume
2020-01-02,20.6195068359375,20.6195068359375,20.6195068359375,20.6195068359375,0
2020-01-03,20.623811165284327,20.623811165284327,20.61606979370117,20.61606979370117,3600
2020-01-06,20.75367579346412,20.75367579346412,20.340838859065013,20.581661224365234,8000
2020-01-07,20.564462268645627,20.650470385948356,20.564462268645627,20.611766815185547,3000
2020-01-08,20.65906964878174,20.693471908569336,20.65906964878174,20.693471908569336,100
2020-01-09,20.581661224365234,20.581661224365234,20.581661224365234,20.581661224365234,400
2020-01-10,20.581661224365234,20.581661224365234,20.581661224365234,20.581661224365234,0
2020-01-13,20.581661224365234,20.581661224365234,20.581661224365234,20.581661224365234,0
2020-01-14,20.581661224365234,20.581661224365234,20.581661224365234,20.581661224365234,0
2020-01-15,20.899887231039965,20.899887231039965,20.856884002685547,20.856884002685547,200
2020-01-16,20.97729557483169,21.04266166687012,20.97729557483169,21.04266166687012,1400
2020-01-17,21.06416567359939,21.07190704345703,21.06416567359939,21.07190704345703,300
2020-01-21,21.07190704345703,21.07190704345703,21.07190704345703,21.07190704345703,0
2020-01-22,21.25252433420429,21.25252433420429,20.94289740262502,20.99020195007324,1000
2020-01-23,20.908488984573903,20.911069440846287,20.89386749267578,20.89386749267578,600
2020-01-24,20.693474981910597,20.702075958251957,20.659072717013665,20.702075958251957,600
2020-01-27,20.702075958251957,20.702075958251957,20.702075958251957,20.702075958251957,0
2020-01-28,20.702075958251957,20.702075958251957,20.702075958251957,20.702075958251957,0
2020-01-29,20.42684767999056,20.42684767999056,20.343420028686523,20.343420028686523,600
2020-01-30,20.177422530111794,20.288373947143555,20.06733399928163,20.288373947143555,1300
2020-01-31,19.99594869460989,19.99594869460989,19.91940116882324,19.91940116882324,1300
2020-02-03,19.91940116882324,19.91940116882324,19.91940116882324,19.91940116882324,0
2020-02-04,20.391586327691165,20.391586327691165,20.358043670654297,20.358043670654297,900
2020-02-05,20.526620256153738,20.526620256153738,20.456954478340275,20.52576065063477,600
2020-02-06,20.718416213989254,20.718416213989254,20.718416213989254,20.718416213989254,200
2020-02-07,20.69347473971782,20.69347473971782,20.589405059814453,20.589405059814453,900
2020-02-10,20.650472718935497,20.727020263671875,20.59886849891123,20.727020263671875,900
2020-02-11,20.815603256225582,20.815603256225582,20.815603256225582,20.815603256225582,600
2020-02-12,21.0056813386143,21.07190704345703,21.0056813386143,21.07190704345703,1200
